-0.877700, 0.000000, 0.000000, 0.050715
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.877700, 0.000000, 0.000000, 0.000000
-0.878710, 0.000000, 0.000000, 0.050498
-0.879732, 0.000000, 0.000000, 0.050715
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.879732, 0.000000, 0.000000, 0.000000
-0.880745, 0.000000, 0.000000, 0.050932
-0.881753, 0.000000, 0.000000, 0.050065
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.881753, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.050715
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.882764, 0.000000, 0.000000, 0.000000
-0.883754, 0.000000, 0.000000, 0.050498
-0.884775, 0.000000, 0.000000, 0.050498
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.884775, 0.000000, 0.000000, 0.000000
-0.885792, 0.000000, 0.000000, 0.050715
-0.886794, 0.000000, 0.000000, 0.050065
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.886794, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.050715
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.887807, 0.000000, 0.000000, 0.000000
-0.888810, 0.000000, 0.000000, 0.050498
-0.889833, 0.000000, 0.000000, 0.050498
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.889833, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.050715
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.890831, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.050715
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.891825, 0.000000, 0.000000, 0.000000
-0.892812, 0.000000, 0.000000, 0.050282
-0.893860, 0.000000, 0.000000, 0.050498
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.893860, 0.000000, 0.000000, 0.000000
-0.894867, 0.000000, 0.000000, 0.050932
-0.895880, 0.000000, 0.000000, 0.050065
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.895880, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.050715
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.896911, 0.000000, 0.000000, 0.000000
-0.897913, 0.000000, 0.000000, 0.050282
-0.898917, 0.000000, 0.000000, 0.050498
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.898917, 0.000000, 0.000000, 0.000000
-0.899917, 0.000000, 0.000000, 0.050715
-0.900919, 0.000000, 0.000000, 0.050065
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.900919, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.050932
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.901925, 0.000000, 0.000000, 0.000000
-0.902951, 0.000000, 0.000000, 0.050282
-0.903947, 0.000000, 0.000000, 0.050715
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.903947, 0.000000, 0.000000, 0.000000
-0.904961, 0.000000, 0.000000, 0.050715
-0.905964, 0.000000, 0.000000, 0.050065
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.905964, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.050715
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
-0.906978, 0.000000, 0.000000, 0.000000
